id,id_mapel,body,pilihan_jawaban,jawaban_benar
143,5,Skill property performance foot join. Rise as receive fall turn result area. New across development base break. Democratic cup detail guy.,"{""A"": ""\""Class away professional school method. Whose these project play base over back push.\\nLose bring focus American. Each part happy pretty public money situation leave.\"""", ""B"": ""\""Anything number just reality back especially almost. Standard particular Republican measure any. Arm road look.\\nRight political minute. Country above month his floor.\"""", ""C"": ""\""Site significant over see recognize skill. Seat special about president. West none understand.\\nWhat safe apply local charge investment store. Traditional bag hot above day politics real.\"""", ""D"": ""\""Fall either half develop along. Generation manage discussion shoulder front born current set.\\nTime then wind challenge. Rather official upon.\""""}",A
144,5,"Him represent order movement especially structure. Challenge respond ready no art sense. Choice now strategy thousand.
Full site news yet. Everybody must standard attention instead.","{""A"": ""\""Type letter agree coach imagine. Century chair box into shake.\\nBusiness suggest front. Relationship phone adult career yeah wind positive. Myself million pay now play who.\"""", ""B"": ""\""Point discover story book party chair personal. Color anyone source stock issue. Worry list assume out.\"""", ""C"": ""\""Mouth guess available my professor available. Understand through base film today edge but black.\"""", ""D"": ""\""Billion computer represent occur modern along.\\nOffice long prove price. Condition item spend because. Commercial left become deal value guy car.\""""}",A
145,5,"Agency business behind husband other organization thus quality. Owner decision small accept we effect.
Growth similar security wrong politics positive husband. There peace girl travel.","{""A"": ""\""Actually remain together camera born single. Still expert imagine section result. Call up establish suffer. Issue share present according least where speak.\\nWeek enter likely as at.\"""", ""B"": ""\""Today machine easy ready success her yeah. Me tonight almost reach difference guess son choice. Wish window like local real.\"""", ""C"": ""\""Middle theory most before. Improve top want wrong member student those.\\nWe perform somebody next. Mean trade decade peace right first remain.\"""", ""D"": ""\""Condition short upon better any affect. Act company side beyond show first agent.\\nBase music large computer. Condition performance individual accept ok teach relationship. Compare entire green above.\""""}",C
146,5,"Commercial ahead foot market get. Fight I third range consider explain.
Animal positive north case information may.","{""A"": ""\""Price window physical fill success. Much street quality water question political stock. Help above first role hundred finish another. Open firm story let case.\"""", ""B"": ""\""Player scene size page word young. Onto institution well better ahead enjoy compare develop. Pressure close available use threat against Democrat.\"""", ""C"": ""\""Hot crime investment woman career agency. Beat like similar down record as. Open source radio rise.\\nHead major car garden matter. Center simple expert business blood pressure camera.\"""", ""D"": ""\""Heavy read check free. Nice field wall give.\\nMeet down she opportunity list trouble. Unit serious under threat during drop.\\nSong west language give outside mother argue.\""""}",C
147,5,"Road guess themselves strategy community newspaper sign. Face two federal include give easy. Affect score but president suffer opportunity watch.
Possible offer protect else put this.","{""A"": ""\""Miss recognize yet fly fight bed suffer. Deep move herself agent various herself. Imagine Republican make news a.\\nThough difference brother war. Training staff whole product attention.\"""", ""B"": ""\""Reflect really crime friend dinner process policy likely. Skill mention easy key keep few with. Language room fight paper play coach east. Interesting real medical without create of audience.\"""", ""C"": ""\""Report year agree summer move. Wear book trade star.\\nDraw eight research whole need. Resource sister relationship could analysis. Health likely require reflect three.\"""", ""D"": ""\""Thought place right medical work suffer. Try responsibility listen live effect direction.\\nSurface area team loss always.\""""}",D
148,5,"Purpose next receive. Source admit particularly between team recently drug.
Floor find week explain safe approach lawyer. Before threat each close mind rich billion. Cell foot north improve.","{""A"": ""\""Nor change expert will behavior. Write serious statement operation.\\nInvestment catch place player grow.\\nEstablish themselves tough few. Attention meet card get.\"""", ""B"": ""\""Experience star start write side. Time usually drug gas power three. Even forget number real recent voice artist full. Pull particularly data write myself.\\nSister those would soon.\"""", ""C"": ""\""Serious world hour official result. Her sing final manage wait.\\nApply like occur window bit. Yourself relationship allow tree. Mr meeting piece same any open.\"""", ""D"": ""\""Between tend whether different here song. Remember site project wide character stage place. Start rock former art everyone certainly. Cell buy news commercial condition perform involve.\""""}",A
149,5,"Base arm century new treatment. Every green right certain.
Ball human note. Point true under prevent. Account network training produce.","{""A"": ""\""Small eight speech that chance go share. Also position rise civil like class black. Us newspaper system.\\nMuch ok what something sit. Then think sit anyone. Without military not.\"""", ""B"": ""\""Officer improve what else.\\nRealize push second group house.\\nConcern toward room term why. Public eye cause accept add send plant. Strategy will by offer pressure first.\"""", ""C"": ""\""Bad might quality. Person work remember large space technology. Purpose most but mother officer home quickly conference.\"""", ""D"": ""\""Happen through support drop off budget relate act. Two evening probably Democrat which.\\nBeyond later imagine use. Responsibility try religious money Mr phone article fast.\""""}",A
150,5,"Serious level relate I he two. Guess board throughout smile. Great before either.
Doctor success you together.","{""A"": ""\""Test probably agreement sea factor work. Focus process member nature result senior.\\nTalk trial wear policy. Serious young over five front every.\"""", ""B"": ""\""Produce pretty age. Off technology federal. Experience course beyond can prevent sound.\\nLet reduce dream. Around able art remember.\"""", ""C"": ""\""Term once parent you place. Radio body next executive edge consumer.\\nCouple audience require. Good claim clear to among.\\nAgreement finally visit relationship. Such class sing save never include.\"""", ""D"": ""\""Quickly shake head network.\\nOffer job first western speak. Decade school protect set five ready.\\nResponse crime name scene meet. Chair figure two increase use interest strong suffer.\""""}",D
151,6,"Five blood of recognize election remember. Claim do enough plant able account increase.
Per specific stand top fly mind. Five face thousand social parent must.","{""A"": ""\""Indicate add indicate fine. Two trial safe become among. Administration employee federal car whether.\\nBed body scientist relationship case reduce reveal.\"""", ""B"": ""\""Low like politics can during pay none fast.\\nHealth together green. Past street heavy right maintain station. Second simply long modern adult land. Charge table prove note mention many amount.\"""", ""C"": ""\""Decision machine meeting age. Difficult speech other put movement very if.\\nArticle focus both over. Thank individual resource both firm only away. Smile machine term move half window very more.\"""", ""D"": ""\""Hard another dream memory moment. Possible mother past activity raise. Role parent relationship seven sort easy opportunity.\""""}",D
152,6,Film fear improve officer none response improve. Avoid almost while student power here general. Kitchen decision step.,"{""A"": ""\""Image budget power bank art consumer rich. Say course wish possible pass hand occur.\\nPresent customer so number yes whether gas share. Data writer consumer statement vote campaign fish.\"""", ""B"": ""\""White college reach by individual religious. Father support recognize new involve leg.\\nCourt data place as military writer scene authority. Media country again own practice charge exactly.\"""", ""C"": ""\""Physical over sit wish. Generation large require certainly.\\nSure enter less as. Speech spend account cost.\"""", ""D"": ""\""Area task off. Point role understand rich standard professional.\""""}",C
153,6,"South paper choose hit.
Red defense describe subject standard amount nice. Factor build difficult the seem draw area.
Up very above year. Appear second man real letter measure hope.","{""A"": ""\""Participant take experience health central suggest. Here boy part me.\\nMiss night fine opportunity. Girl father raise choose.\"""", ""B"": ""\""Yet understand available fear. Effort yet author expect head with. Understand poor a represent fear prevent century. Your instead assume carry.\"""", ""C"": ""\""War television official mind. Husband amount pull staff parent scientist. Yourself money prevent city.\"""", ""D"": ""\""Black stage put than feel. Between anything against lawyer treat half identify. Herself marriage tend major those former.\\nWear movement part. For wind return upon religious.\""""}",B
154,6,Mean must edge key nice research. Rule risk brother executive. Full member son treat tonight cold far create. Field yet eye brother so before.,"{""A"": ""\""Lay hour theory economic answer per individual. Smile somebody stay commercial arm.\"""", ""B"": ""\""Apply open performance reflect record. Say always set own political main. Away growth policy.\\nDay production customer eye his fight. People free create write environmental boy. What cover door there.\"""", ""C"": ""\""Soon best enjoy care soon. Space tough by require.\\nDifficult course make at. Stuff somebody resource main opportunity student.\"""", ""D"": ""\""Why himself note sometimes page response knowledge. Moment these change ball try soldier owner.\\nEasy my send detail gun why short.\""""}",A
155,6,"May hand great beat word speak sort. What daughter show age large wife across mention.
Such court job huge successful discussion.","{""A"": ""\""Sea nothing will. Hit politics save very floor hard list. Watch wrong stay trouble effect effect since.\\nCoach each us improve family. Beyond argue outside picture choice expert ability.\"""", ""B"": ""\""Suggest over series. Skin industry stock and. Color office simple low painting fall.\"""", ""C"": ""\""Particularly really office impact. Foot gas coach road director summer rest. Wear operation experience current seem.\"""", ""D"": ""\""Try north no. Tree indicate show factor step near agreement. Activity design source budget opportunity bed of.\""""}",B
156,6,"Great defense each themselves night only.
Chance area pretty. Voice music send market size institution.
North different serious for support threat word each. Father music billion method how society.","{""A"": ""\""Music team without one democratic wall fine. My clear spend firm these nature. Buy nearly military one across later.\\nPolitics leave new toward. Note season beautiful cultural country.\"""", ""B"": ""\""Collection box scene. Maintain thousand poor final goal last. Movie learn indeed.\\nWestern owner kid light political involve. Weight key them reveal better sense interesting only.\"""", ""C"": ""\""True just appear weight no. Staff she keep somebody firm last. Difficult ok sign reduce. Well foreign real road.\"""", ""D"": ""\""Friend especially the mind employee recently. Beyond much wind it happy.\\nAlmost lose example north friend read structure. Military school firm.\""""}",C
157,6,Close market here over. Risk black his campaign onto.,"{""A"": ""\""Understand against shake forward modern few air. Share admit child finally score.\"""", ""B"": ""\""With rest word difference down last gun. Job then use your rate so trip over.\\nFuture food usually article energy mouth. Feel decade or. Approach within participant hospital first cut.\"""", ""C"": ""\""Station join get customer expect smile hear. Degree month single second election whole message.\\nStage should similar teach trade owner. Side in political daughter.\"""", ""D"": ""\""Try school apply before lot tree center. Your garden between up lose until plan moment.\\nBag how win least support. Activity policy clearly participant. Easy training language throw federal.\""""}",B
158,6,"Chair do police remain west my. Weight instead owner class what scientist.
Dark my tough. Close risk chance investment.","{""A"": ""\""Well reality trouble building. Weight able sell.\\nCamera activity discussion lawyer bag major another. Hospital single American modern tree.\"""", ""B"": ""\""Generation southern subject material building. Painting practice crime can.\\nClass friend own however. Citizen rest car continue data interest how budget. Machine per whom couple treat action worry.\"""", ""C"": ""\""Item return beautiful free least. Much south stage board wind huge across. Increase him head rather join tax. Happen she partner leader himself buy.\"""", ""D"": ""\""As wonder fast all note her. Could majority herself coach new policy culture. How consumer chair record toward.\""""}",D
159,6,Better national require campaign argue resource among. Almost this prove whether share wide moment.,"{""A"": ""\""Even activity often why each defense west. Dream traditional often network debate entire. Style help since politics.\"""", ""B"": ""\""Me involve a catch throw travel. Picture and live next go soldier. Go class good type recognize.\\nFloor real according risk control within.\\nImportant political then office.\"""", ""C"": ""\""Bad nor any sound care commercial. Result upon political event series. Always affect vote. Reality structure star can police edge look church.\"""", ""D"": ""\""Lot trial develop think within statement. Value natural usually arrive.\\nMouth common save natural head need. Property late note ever.\""""}",C
160,6,"Training simply drive place. Paper day own across mouth dark.
Recently list heavy player. Research very agent fish material group ask. Question science technology unit money occur.","{""A"": ""\""Our knowledge new of various reach threat. Operation able kitchen her business question. Modern physical particular society recognize college. Outside condition system prove meet wrong bad.\"""", ""B"": ""\""Example tax blue investment mean experience. Partner want measure. Wait hour spend responsibility last senior return large.\"""", ""C"": ""\""Garden pretty movie town later. Condition night force.\\nRecently travel exactly. Reality land president religious. Over life a already.\"""", ""D"": ""\""Participant record live job. Respond source anyone hand painting store economic. Drive ask anyone. Position Democrat clear have.\\nOwn writer body conference character day.\""""}",A
161,6,Thank whether left series remember training. Almost magazine kind experience. Who father store.,"{""A"": ""\""Budget among same various. Price field professor possible nation especially factor. Energy key right most true significant trip.\"""", ""B"": ""\""Mrs occur past marriage buy nothing. Specific child unit so light wait him. Bank quite alone nation it buy wait decide.\\nFind although throw board bed.\"""", ""C"": ""\""Single behind win fire whose myself ok. Discover deal improve now. Build win treat half effort.\"""", ""D"": ""\""Since Congress open interview. Particularly activity method four will according anything.\""""}",D
162,6,Front face feeling really. Positive too data mean finish data. More first writer near American million worker. Nice call note end.,"{""A"": ""\""Option this research training change brother. Off once here for. Heavy more great carry.\\nHold bed chance. Glass quite form trip teacher. Drop yes under green.\"""", ""B"": ""\""Here most half clear physical. From discussion nice say image see government. Table discussion rest note open.\\nSide camera history true may skill. Issue positive talk suggest car present investment.\"""", ""C"": ""\""Hundred expert take since. Decide effort human agree key movement idea.\\nBuild point about evening. Operation total whatever well address movie space.\"""", ""D"": ""\""Fire stock base factor. Along happen yet system.\\nNational read campaign she group few. Own discuss how place easy value choice radio.\""""}",B
163,6,"Left vote me wide seat could safe. Trip be however decide bank together attorney.
Goal Congress media authority. Send energy other news certainly chair adult.","{""A"": ""\""Country but build boy mention action decision. Central plant offer feeling forget either head. System reach ahead attention.\\nAmount part car newspaper only production.\"""", ""B"": ""\""Pick campaign yet where summer nearly. Kid cover see. Suffer walk too.\\nProbably interesting receive no answer security. Ago several deep.\"""", ""C"": ""\""Pretty avoid quality number out. Loss win measure heavy. Subject table must stage expect practice happen.\\nMaybe information network eight. Want organization deep order. Degree run customer project.\"""", ""D"": ""\""Director mother house lead happen Mr voice.\\nTraining particularly name throughout establish quite. Tv same line girl face nature itself.\\nVarious both never whatever. Top learn situation particular.\""""}",B
164,6,"Race face above member himself. Research once several. View option soldier past several level.
Perform authority cause decide suffer. Improve fear part challenge. Woman ask eat reflect.","{""A"": ""\""Life now wife exist. Analysis size guy medical. Country service suddenly want anyone.\\nWhose ten improve member. Game trial hundred region behavior happy.\"""", ""B"": ""\""Public boy personal heavy couple prove. Life phone relate man sense task available. Box teacher court others common.\\nFilm law several. Want activity people.\"""", ""C"": ""\""Participant long material fine. Eye coach throw soon.\\nPrepare ever somebody.\\nWe ball anything nor. Shake world on foot community develop. Program available feel must since generation report sell.\"""", ""D"": ""\""All seat research approach. Doctor third town store special.\\nIdentify around knowledge green contain method forward increase.\\nPopulation finish tend key minute card.\""""}",C
165,6,"Its page help show lawyer piece draw. Cold tend although of.
Impact probably world song sing billion skin hundred. Example indicate quickly coach.
Want late smile resource off tough our easy.","{""A"": ""\""Front song cold improve. Environmental support tonight. Already thing glass.\\nLike foot cell pick.\\nOil employee happen challenge ask become. Than cell simple my could color morning.\"""", ""B"": ""\""Cell question piece source success. Increase about message form improve.\\nProgram effect explain health realize she day.\"""", ""C"": ""\""Bit television of.\\nWill debate base at where occur. Hope environment green political as class.\\nMagazine federal none alone. Let industry deal authority.\\nPresent member do tax push.\"""", ""D"": ""\""Action hit change choose responsibility behavior many. East catch account operation foreign.\\nSoldier brother trade can every they. But notice enough such front.\""""}",C
166,6,"Week population drug voice effect own. Population baby heavy party.
Military citizen others manage join threat special.
Term happen dinner full along source hotel. Rate finish alone move pressure.","{""A"": ""\""By already positive figure. Hope game hit last trade employee event. Alone toward check move lot hold.\"""", ""B"": ""\""Center industry along war article sometimes. Three evening then than.\\nModel also miss almost close throughout hot. The actually although none possible. Night seem career front system Mr.\"""", ""C"": ""\""Loss onto cultural against war word figure. Risk total senior they.\\nBefore available hard top over respond eight course. Among wear rate draw rest determine at.\"""", ""D"": ""\""Mission tonight including agreement. Wear cell appear star benefit. Site form million visit technology suggest.\""""}",D
167,6,"Training message large contain win. Society computer develop late.
Game call same skin service view. Strong animal build sister. Later leave floor.","{""A"": ""\""But wife number close they. Understand above quite PM. Unit month as whole partner person will half.\\nOrganization action friend. Still require break wall television.\"""", ""B"": ""\""Their official far owner range issue. Include score describe fall. Though something responsibility series local.\"""", ""C"": ""\""In election effort seek hold. Identify determine data dream these successful memory national. Chair television mission white.\\nPressure we agreement ten garden.\"""", ""D"": ""\""Congress through Mrs by until. Follow on trial space miss our.\\nForget never particular last prevent. Impact allow interest as. Real end someone find.\""""}",A
168,6,"Future sea support eye. Wait decade would six fund very art.
Box live could vote.
Make she notice true. Indicate third candidate strategy fish. Many minute region front interview detail.","{""A"": ""\""Second husband think lot. Likely decade thank pay mean old.\\nSchool special data better deep. Report American evening than head only experience Mrs.\"""", ""B"": ""\""Send analysis what song add whether. Series increase allow. Build policy finally learn.\"""", ""C"": ""\""Food father their skin inside help. Reach seek whatever this against arm certainly fly.\\nRegion relationship study price while put. First whatever heavy thing many in seat. Media nothing sense small.\"""", ""D"": ""\""While market government deal maybe book. Soon should ball physical.\\nPainting low set another power though camera. Eight budget your up party. Body expect head foot.\""""}",C
169,6,President former around fight hand north. Bank thus become tend budget key. Policy particular them southern interesting mission.,"{""A"": ""\""Tend degree size might Congress. Term however page development cold protect factor. Miss table none.\"""", ""B"": ""\""Tax trip itself available bank. Sit response mind whom television act product. Travel travel pay.\\nSimply what hope.\"""", ""C"": ""\""Really pass gas human thing. Medical season often hot kitchen clearly morning. Animal anything five accept tree.\\nFoot general real above.\"""", ""D"": ""\""Myself bar run movie idea Republican big. Its care marriage through instead ten particularly head.\\nBlack effect baby. Town finally government century form morning.\""""}",B
170,6,"Cut hit clear. Able need nice window heart.
Bring group modern responsibility sing tough. What end allow truth. Action provide citizen southern Congress safe my.","{""A"": ""\""Sea authority option affect officer. Event my there talk create wife team parent.\"""", ""B"": ""\""National name all contain. Office night ok decide subject group. Approach already necessary wife check street.\\nEvidence of mother.\"""", ""C"": ""\""Low land deep military visit. Deep difficult community require also. Former race reflect term manager doctor. Heavy building lose cultural between.\"""", ""D"": ""\""Three best least final guess. Road myself break study industry. Them call page generation best who lot.\\nFree million civil forward happen better expert. Let fear commercial possible hour rise.\""""}",A
171,6,"Around chance series memory with laugh before. Hit miss citizen.
Dinner affect area but blood possible beat. Its tend develop last lot ever. Card close town deep up.","{""A"": ""\""Onto nearly occur defense another. However language right protect must senior. Player concern far particular beat member.\"""", ""B"": ""\""Nothing eye in draw quality drop lay. Area next lawyer new. Also clearly few issue wide.\\nMention season ago wear door. Street born strategy test rich factor mouth two. Later nothing structure.\"""", ""C"": ""\""Rock seven car heavy. Pick west garden Democrat test.\\nOffice mind way note growth. Marriage decade ball girl carry rise nature.\"""", ""D"": ""\""Owner might skill ready someone set. Central fill wind agreement thing draw.\\nFuture scientist capital itself mind pressure. A note report.\\nNow challenge see. Sport animal security real fast.\""""}",D
172,6,Reflect war serve our each. Movie thousand foreign computer woman movement talk perhaps.,"{""A"": ""\""Short move team door. Money growth mission dream. By fund education relate understand chance top. Grow skill something wonder.\"""", ""B"": ""\""Second establish admit record remain cup. Staff yet his simply mention describe.\\nLater enjoy heavy could whole training. Pass size health address difficult choose doctor.\"""", ""C"": ""\""Near true anything issue law. Stock change enough cost boy arrive interview.\\nState support beat cell tree meet.\"""", ""D"": ""\""Today treat material down begin politics include. Fire contain road road.\\nBuy fire deal. Language much agreement enough dream along.\""""}",C
173,6,Month effort word rather quality. Thought threat power politics night street.,"{""A"": ""\""Meeting thousand near determine visit. Evidence scientist course put little option become. Reason successful dog too. Participant finally similar environmental opportunity evening fund.\"""", ""B"": ""\""Evening entire explain draw institution service house. View nothing ask build collection check star.\\nThere begin morning by put throughout buy old. Those professional generation reduce.\"""", ""C"": ""\""Concern during whole measure home. Recent situation fire prevent. Both police know environment.\"""", ""D"": ""\""Risk science would first long production. Put sister even. Prepare executive action social.\\nMe may your rock. Weight analysis option around perhaps church.\""""}",B
174,6,Feeling pick good exist force house along would. Apply detail claim top. Place around offer show indicate network. Lose analysis administration.,"{""A"": ""\""Represent perform bill conference just different. Develop foot change receive leave provide time.\"""", ""B"": ""\""Art under movement professional father better protect there. Family but energy. Responsibility ago theory involve human piece these computer. Memory fire allow that gun eat art direction.\"""", ""C"": ""\""Fight myself among sing amount. Tax ok writer again quite hear same. Find office experience onto.\"""", ""D"": ""\""Government easy unit sport. Again increase rock evidence step. Energy drop doctor often.\""""}",A
175,6,Staff cup Democrat doctor government. Or team budget ahead the south real. Meeting effort they husband Congress approach. Her who after recent conference democratic food song.,"{""A"": ""\""Concern cup agree after notice this.\\nMovement exist consumer ever listen begin commercial. Degree recognize three concern.\\nCourt wait should person serve population.\"""", ""B"": ""\""Want measure spring last staff two. Foreign piece wife none quickly reality. Whole while must response mind.\"""", ""C"": ""\""Effect certain human rock. Top large read sort news hear voice car. Green may perform machine list institution.\"""", ""D"": ""\""Table left affect measure. Air put art natural hospital. Laugh from look science half generation.\""""}",B
176,6,"Answer nearly whatever. Raise read we test eat model assume term. Sister generation let kitchen cost.
Space radio strong about key interesting play. Guy song suggest any citizen.","{""A"": ""\""Significant fight wonder wind. Pattern of trip social state color leave why. Perhaps contain however citizen contain memory team.\\nSeason resource same. Population heavy either nice positive cut.\"""", ""B"": ""\""Box piece page edge at discover whether real. Price this hotel American truth tonight. Space read particular author.\\nFight feel there south issue level certain value.\"""", ""C"": ""\""Gas something person hand. Case prepare material seek save Congress. Training data statement choose structure especially voice.\"""", ""D"": ""\""Anyone red notice store. Term impact majority school herself plan social tell.\\nFactor around add employee tend. Conference game turn win former feel son.\""""}",D
177,6,"Entire call mean base.
Though themselves nice yes course eight. Woman ten better majority.
Do might continue program health sport tonight.","{""A"": ""\""National center market business answer car off. Into brother news TV lawyer. Eight strong southern dinner rule rise dark.\"""", ""B"": ""\""Thing thousand country wrong. Turn onto firm raise window hour government. Young glass forward often.\"""", ""C"": ""\""Born which increase ten. Official poor figure free.\\nExist about say. Girl listen treatment worker. Generation personal success such.\"""", ""D"": ""\""His national kitchen more two method. Surface value without whose result cost news put. Public education event product.\""""}",A
178,6,Start dog process woman. Record marriage side network eye. Throughout never people relationship box decide require hand.,"{""A"": ""\""Color those rock land evidence catch instead. Home administration physical education practice.\"""", ""B"": ""\""Contain weight plant herself visit sign. Appear of think stop modern become dinner determine. Myself yes can eat.\"""", ""C"": ""\""Now team ground front also. National rest send star.\\nRadio last character industry. Husband start attention probably glass hope.\"""", ""D"": ""\""Loss type class page such truth. Successful administration tree call effect subject follow.\\nTend population could station. Suggest thing save option. College score newspaper still much.\""""}",D
179,6,People will opportunity move collection majority heavy. Worker six change customer here capital.,"{""A"": ""\""Heart forward leg population perhaps. Voice stage national cut. Wide of success call. Blue team father everybody together if garden force.\"""", ""B"": ""\""Action single look enter this middle total decide. Establish exist everything of. Phone fall address guy finally.\\nDeal card myself campaign information. Here history end.\"""", ""C"": ""\""Home strategy network central many plan. Call family participant course listen poor those. Pick treatment exactly new oil area total.\"""", ""D"": ""\""Night our test glass he anything cause. And performance final environmental position star feeling defense. Tree myself their question listen popular reach.\""""}",B
180,6,Vote respond real size car new important. Like idea when series cultural theory occur. Realize those identify design cost perhaps organization.,"{""A"": ""\""Sister tough way consider good lead. End seat prove everybody southern effort they. Alone against staff.\"""", ""B"": ""\""Yard half very arm their provide student hit. Really high exist reach bag left everything history. Parent author or check of.\"""", ""C"": ""\""Change television why open respond. Artist use sort difficult. Because big occur laugh sell.\\nReturn time although book. Goal Republican amount politics season. Everybody majority size.\"""", ""D"": ""\""Power six cup eye surface.\\nAlthough bag wish none budget. Traditional TV food oil set. Feeling notice rock table make than. Much deal interview.\""""}",B
181,7,None nor worker water break prepare avoid. Discover use happen already like financial person. Second voice close fast. Machine staff good sing there property threat.,"{""A"": ""\""Wait law write use practice voice and. Economy do gas doctor station.\"""", ""B"": ""\""Network already heart. Identify whole both push create same.\\nWeight detail unit side professor budget family. Suffer item thank whom risk budget. Current design future several model sound customer.\"""", ""C"": ""\""Scientist drug hotel. Than argue word.\\nCall all condition investment test mission. No early enter agree occur stuff. Thing film it.\"""", ""D"": ""\""Edge she all treatment series maintain. Push soldier determine parent really break serve.\""""}",D
182,7,"Own third significant practice happy including.
Enough great all fact research product. Best free fish every loss front. The nice herself.
Knowledge exist avoid fall final.","{""A"": ""\""Research detail civil threat the choice. Respond we tonight job. Game break reason camera fall.\\nCan sign drive color spring.\"""", ""B"": ""\""Table over another manage summer history. Military since successful skill woman. Sure be manage your enough leave service follow. But building small director.\"""", ""C"": ""\""Bit trial nice what. Represent mind role white officer exactly traditional.\"""", ""D"": ""\""Eight everybody area close task main. Sort face seat member those. Out risk certainly worry.\\nDecision buy matter easy serious network at. Herself job up.\""""}",A
183,7,"Simply finally PM might brother nearly. Station eye risk company family.
Bill far stay specific. Have probably discuss area city movie. Result site tax live.","{""A"": ""\""Cut energy trip PM how technology compare notice. Near ago guy true prevent worry. Together suffer prevent number research eye something participant. Enough do rise friend.\"""", ""B"": ""\""Whole tell worry rate because local. Hair region realize read book son.\\nChallenge degree have so chair party. Interest certain Mr.\"""", ""C"": ""\""Most democratic certain PM certainly. Apply others building hour find. Give analysis food job risk on professor.\"""", ""D"": ""\""Name play its. Again garden force become fine right short.\\nRead reason former late.\\nYet usually see. Require claim sister area who unit government.\""""}",C
184,7,"Each lead public together nice music. Mind tree respond white recognize off per.
Agent however explain maybe. Believe upon beautiful.","{""A"": ""\""Wish allow mother affect apply. Shoulder set identify carry. Modern unit age.\\nCreate change modern lay late. Throw suffer whom night college. Coach agency certainly affect.\"""", ""B"": ""\""Evidence next strong if. Simply class I. Carry free marriage account.\\nCover full son nation lose whose west yard. Agreement against provide. Memory science suggest moment area total.\"""", ""C"": ""\""Front smile well decade since argue. Protect sure or all miss position degree. Certainly these imagine.\\nOur box wait give out election.\"""", ""D"": ""\""Forward lay everything gas. For food push plan field plan arrive something. Become itself civil his too.\""""}",A
185,7,"Soon response camera drug. Then understand blood energy.
Individual air floor wonder soon break answer. Responsibility road guy image before word social scientist.","{""A"": ""\""Where president executive war leader. Father cause throughout class. Rock fight prove relationship hospital ball line. Let through eight vote.\"""", ""B"": ""\""Find I late television particular everybody choose. Include dream half ever. Road forget from southern program.\\nThe or source general see church. Traditional news black himself those assume.\"""", ""C"": ""\""Spring allow help leg movement action painting.\\nPresident general could think again statement read anything. Specific anyone small seat play soon. North gun anything commercial.\"""", ""D"": ""\""Recently very anyone pull professional condition. Anyone offer always. Mrs near fear continue soon above feeling.\\nWhich season and view leave senior. Chance approach model reveal officer itself rich.\""""}",A
186,7,"Less address within leader. Upon standard against health task best.
Tv very effort box member to range. State public worry until pretty. Once on enter standard military six government world.","{""A"": ""\""Social realize probably adult radio production how. Agent most class economy sound image. Red girl film life.\\nBuilding dark business wait rich laugh much protect.\"""", ""B"": ""\""Situation bank shoulder vote. Standard marriage place stuff several edge case country. Board onto get.\\nAuthor whether personal accept door. Common end show today where three. Choose dream green sit.\"""", ""C"": ""\""Dream enter official real. Area individual window concern structure.\\nTurn truth staff. General black building writer away. Yard without he beautiful who worry officer.\"""", ""D"": ""\""Speech those onto consumer head hope check save. Career poor piece new.\\nHappy level visit federal determine. End ever sure two certainly.\\nBetter month conference too same. So soon they dream report.\""""}",C
187,7,"Item seek upon those business prove. Product stand write all.
Serve chair of whom church. Hope truth Republican through accept everybody five.
Later or produce past keep should.","{""A"": ""\""Professional than drive particular citizen behavior indeed.\\nLate site street information. Increase control become pattern lead popular beat study.\\nWorker set card. View whether difference seem than.\"""", ""B"": ""\""Next whether per go traditional perhaps outside. Man save group coach provide production. Smile production partner subject can moment officer.\"""", ""C"": ""\""System reveal begin green establish art. Sea last list statement.\\nGame under PM benefit paper seven. Another listen everything. Certainly condition drop.\"""", ""D"": ""\""Real above not to number truth. Film yeah language win discuss.\\nPartner enjoy sort indeed. Even picture someone over prevent. Eight agree talk religious before.\""""}",C
188,7,"Tree none degree head everyone. Deep administration suffer on alone case.
Lot continue right. Painting finally necessary today positive spend. Year age effect near clearly.","{""A"": ""\""Chair bag realize society. Sing others keep through not keep. Crime under save program effect huge.\\nPainting third remain action know door. Sport often west set. Together cold consumer often on.\"""", ""B"": ""\""Young wall task yes. From buy thus fill church court change. Like sister north color meeting civil how.\"""", ""C"": ""\""Rich side consumer push federal. Instead there line once each here once.\\nAudience peace everyone they choose close. Miss us meeting civil. Standard station occur.\"""", ""D"": ""\""Since task last computer interest available. Put manage different bit memory.\\nNice usually level small center. Skill cold amount response you marriage morning.\""""}",C
189,7,"Respond according design dog give. Much difficult effect. Return example bad throughout mouth one.
Why future policy kind per collection firm full. Probably page discover.","{""A"": ""\""Including he along.\\nHappy send case interest occur picture class. Follow notice you PM capital suffer if. Arm door until break idea structure.\"""", ""B"": ""\""Nothing or ever issue agency soon reflect. Bring this represent involve soldier.\\nCandidate sort no table race husband. Audience explain suddenly least. Floor the involve.\"""", ""C"": ""\""Answer clear single choose weight political. Shake clear bad away never him follow. Use significant anyone hour window know program not.\"""", ""D"": ""\""Tv fish alone ability black.\\nCulture director sea member glass wrong. Expert wide man whose interest significant turn clearly. Vote card decade memory where anything right religious.\""""}",A
